x,y,id,ig_date,last_date
1699199.4,4446180.5,6,2011-08-19 00:00:00,2011-08-20 00:00:00
1713098.8,4444790.5,8,2008-08-16 00:00:00,2008-08-21 00:00:00
1729314.6,4447107.5,14,2005-08-09 00:00:00,2005-08-09 00:00:00
1730704.6,4445717.5,18,2005-08-09 00:00:00,2005-08-09 00:00:00
1728851.4,4447107.5,26,2005-08-02 00:00:00,2005-08-02 00:00:00
1719585.1,4443864.0,34,2007-08-16 00:00:00,2007-08-19 00:00:00
1703832.5,4442011.0,35,2007-07-15 00:00:00,2007-07-19 00:00:00
1727461.4,4435061.0,36,2017-08-04 00:00:00,2017-08-17 00:00:00
1708928.9,4446180.5,37,2011-08-19 00:00:00,2011-08-20 00:00:00
1714025.4,4444790.5,38,2003-07-17 00:00:00,2003-07-20 00:00:00
1720975.0,4446180.5,39,2005-08-16 00:00:00,2005-08-21 00:00:00
1731631.2,4444790.5,40,2011-07-19 00:00:00,2011-07-25 00:00:00
1822903.9,4446644.0,41,2008-10-15 00:00:00,2008-10-15 00:00:00
1712172.1,4446180.5,43,2008-08-28 00:00:00,2008-08-28 00:00:00
1714488.6,4446180.5,44,2024-07-27 00:00:00,2024-07-27 00:00:00
1723291.6,4446180.5,45,2007-09-10 00:00:00,2007-09-10 00:00:00
1723754.9,4446180.5,46,2001-08-21 00:00:00,2001-08-21 00:00:00
1729314.6,4446180.5,47,2001-08-09 00:00:00,2001-08-10 00:00:00
1731167.9,4446180.5,48,2005-08-03 00:00:00,2005-08-03 00:00:00
1707075.6,4444327.5,50,2011-07-18 00:00:00,2011-07-25 00:00:00
1849312.6,4445254.0,51,2008-10-05 00:00:00,2008-10-08 00:00:00
1702442.5,4444327.5,53,2011-07-18 00:00:00,2011-07-27 00:00:00
1706612.4,4444790.5,54,2011-07-31 00:00:00,2011-08-04 00:00:00
1709855.5,4444327.5,55,2007-08-23 00:00:00,2007-08-27 00:00:00
1714025.4,4444790.5,56,2005-08-12 00:00:00,2005-08-18 00:00:00
1708465.6,4444790.5,57,2003-07-04 00:00:00,2003-07-05 00:00:00
1723291.6,4444327.5,58,2005-07-30 00:00:00,2005-08-01 00:00:00
1732094.5,4442011.0,59,2005-07-28 00:00:00,2005-08-04 00:00:00
1843752.9,4445254.0,60,2011-09-29 00:00:00,2011-09-29 00:00:00
1997109.4,4445254.0,61,2017-09-22 00:00:00,2017-09-26 00:00:00
1721438.4,4442937.5,62,2022-07-26 00:00:00,2022-08-01 00:00:00
2148149.5,4444790.5,63,2004-11-06 00:00:00,2004-11-06 00:00:00
1711245.5,4442937.5,66,2012-08-05 00:00:00,2012-08-08 00:00:00
1717731.9,4442474.0,67,2003-07-13 00:00:00,2003-07-22 00:00:00
1719121.8,4442474.0,68,2011-08-06 00:00:00,2011-08-13 00:00:00
1716341.9,4443401.0,69,2018-09-23 00:00:00,2018-09-25 00:00:00
1718195.1,4442011.0,70,2019-08-28 00:00:00,2019-09-05 00:00:00
1719121.8,4443864.0,71,2009-08-21 00:00:00,2009-08-29 00:00:00
1845606.1,4443864.0,72,2014-09-23 00:00:00,2014-09-26 00:00:00
1704759.1,4442474.0,73,2007-07-06 00:00:00,2007-07-06 00:00:00
1704759.1,4442937.5,74,2005-07-07 00:00:00,2005-07-12 00:00:00
1718658.5,4443864.0,75,2007-08-24 00:00:00,2007-09-07 00:00:00
1719121.8,4443864.0,76,2007-09-07 00:00:00,2007-09-07 00:00:00
1721438.4,4443864.0,77,2017-08-19 00:00:00,2017-08-19 00:00:00
1726998.1,4442937.5,78,2011-08-25 00:00:00,2011-08-27 00:00:00
1704759.1,4443401.0,80,2009-08-05 00:00:00,2009-08-06 00:00:00
1705685.8,4442474.0,81,2011-07-22 00:00:00,2011-07-23 00:00:00
1704759.1,4442937.5,82,2012-08-20 00:00:00,2012-08-20 00:00:00
1705222.4,4442937.5,83,2009-08-22 00:00:00,2009-08-22 00:00:00
1713098.8,4443401.0,84,2012-08-13 00:00:00,2012-08-13 00:00:00
1716805.2,4442011.0,85,2011-08-26 00:00:00,2011-08-31 00:00:00
1716341.9,4442011.0,86,2013-08-13 00:00:00,2013-08-16 00:00:00
1718195.1,4443401.0,87,2001-08-08 00:00:00,2001-08-12 00:00:00
1718658.5,4442937.5,88,2005-08-27 00:00:00,2005-08-31 00:00:00
1722828.2,4442474.0,89,2007-07-13 00:00:00,2007-07-17 00:00:00
1729778.0,4443401.0,90,2011-08-12 00:00:00,2011-08-14 00:00:00
1731631.2,4443401.0,91,2011-08-05 00:00:00,2011-08-05 00:00:00
1732094.5,4443401.0,92,2011-07-19 00:00:00,2011-07-21 00:00:00
1732557.9,4443401.0,93,2005-08-10 00:00:00,2005-08-10 00:00:00
1732557.9,4442937.5,94,2008-07-18 00:00:00,2008-07-18 00:00:00
1705685.8,4442474.0,96,2008-06-28 00:00:00,2008-07-01 00:00:00
1717268.5,4442937.5,97,2013-08-22 00:00:00,2013-08-22 00:00:00
1717268.5,4442011.0,98,2008-08-27 00:00:00,2008-08-31 00:00:00
1715878.6,4442474.0,99,2017-08-27 00:00:00,2017-08-27 00:00:00
1716805.2,4442937.5,100,2005-08-31 00:00:00,2005-08-31 00:00:00
1722828.2,4442937.5,101,2004-07-29 00:00:00,2004-07-30 00:00:00
1723754.9,4441547.5,102,2004-07-06 00:00:00,2004-07-13 00:00:00
1724218.2,4442474.0,103,2013-07-14 00:00:00,2013-07-25 00:00:00
1700589.2,4442011.0,107,2003-07-27 00:00:00,2003-07-29 00:00:00
1705685.8,4442474.0,108,2016-08-27 00:00:00,2016-08-27 00:00:00
1705685.8,4441547.5,109,2006-08-04 00:00:00,2006-08-09 00:00:00
1722828.2,4442474.0,110,2004-07-23 00:00:00,2004-07-23 00:00:00
1845142.9,4441547.5,111,2001-10-21 00:00:00,2001-10-29 00:00:00
1914639.8,4442011.0,112,2007-09-25 00:00:00,2007-10-03 00:00:00
1913713.1,4442474.0,113,2001-09-11 00:00:00,2001-09-11 00:00:00
1914639.8,4440621.0,114,2001-08-30 00:00:00,2001-09-07 00:00:00
1704295.8,4441084.0,117,2013-08-31 00:00:00,2013-09-02 00:00:00
1714488.6,4441547.5,118,2008-08-14 00:00:00,2008-08-14 00:00:00
1714952.0,4442011.0,119,2019-09-12 00:00:00,2019-09-12 00:00:00
1715415.2,4442011.0,120,2019-09-05 00:00:00,2019-09-05 00:00:00
1715878.6,4442011.0,121,2011-09-09 00:00:00,2011-09-09 00:00:00
1719585.1,4442011.0,122,2007-09-04 00:00:00,2007-09-04 00:00:00
1722365.0,4442011.0,123,2011-08-19 00:00:00,2011-08-19 00:00:00
1841899.6,4442011.0,124,2001-10-28 00:00:00,2001-10-28 00:00:00
1912786.5,4441084.0,125,2008-10-10 00:00:00,2008-10-12 00:00:00
1932245.6,4441084.0,126,2007-09-30 00:00:00,2007-10-01 00:00:00
1705222.4,4440621.0,127,2012-08-28 00:00:00,2012-09-01 00:00:00
1716805.2,4440621.0,128,2019-08-26 00:00:00,2019-08-27 00:00:00
1717268.5,4441547.5,129,2005-08-20 00:00:00,2005-08-20 00:00:00
1729314.6,4434598.0,130,2007-07-17 00:00:00,2007-07-28 00:00:00
2162049.0,4441547.5,131,2009-09-15 00:00:00,2009-09-15 00:00:00
1704759.1,4441084.0,132,2022-09-14 00:00:00,2022-09-14 00:00:00
1706612.4,4440621.0,133,2011-08-10 00:00:00,2011-08-12 00:00:00
1713098.8,4441084.0,134,2005-08-09 00:00:00,2005-08-09 00:00:00
1720511.8,4441084.0,135,2017-08-19 00:00:00,2017-08-19 00:00:00
1723754.9,4441084.0,136,2005-08-29 00:00:00,2005-09-06 00:00:00
1713562.0,4440621.0,138,2008-08-21 00:00:00,2008-08-25 00:00:00
1914176.5,4440621.0,139,2001-09-11 00:00:00,2001-09-11 00:00:00
1917419.6,4440157.5,140,2001-09-24 00:00:00,2001-09-25 00:00:00
1705685.8,4440157.5,142,2005-08-01 00:00:00,2005-08-03 00:00:00
1706149.0,4440157.5,143,2011-07-31 00:00:00,2011-07-31 00:00:00
1716341.9,4438304.5,144,2011-08-20 00:00:00,2011-08-23 00:00:00
1706149.0,4439231.0,145,2011-09-04 00:00:00,2011-09-08 00:00:00
1713562.0,4439694.5,146,2005-07-31 00:00:00,2005-07-31 00:00:00
1726071.5,4435524.5,147,2003-08-11 00:00:00,2003-08-18 00:00:00
1729778.0,4439231.0,150,2009-08-30 00:00:00,2009-08-31 00:00:00
1731631.2,4439231.0,151,2019-10-12 00:00:00,2019-10-12 00:00:00
1708465.6,4436914.5,153,2018-10-05 00:00:00,2018-10-09 00:00:00
1710782.1,4438767.5,154,2005-08-26 00:00:00,2005-09-03 00:00:00
1711708.8,4438304.5,155,2005-08-12 00:00:00,2005-08-14 00:00:00
1712172.1,4438767.5,156,2020-09-01 00:00:00,2020-09-01 00:00:00
1716805.2,4436451.0,157,2011-07-31 00:00:00,2011-08-07 00:00:00
1725608.1,4438767.5,158,2003-08-08 00:00:00,2003-08-11 00:00:00
1731167.9,4438767.5,159,2003-06-01 00:00:00,2003-06-01 00:00:00
1838193.1,4435061.0,160,2011-10-31 00:00:00,2011-11-13 00:00:00
1704759.1,4438304.5,162,2012-08-06 00:00:00,2012-08-06 00:00:00
1710782.1,4437841.0,163,2017-08-23 00:00:00,2017-08-26 00:00:00
1710782.1,4438304.5,164,2005-08-14 00:00:00,2005-08-14 00:00:00
1722828.2,4434134.5,165,2008-08-03 00:00:00,2008-08-11 00:00:00
1718195.1,4437841.0,166,2013-09-01 00:00:00,2013-09-01 00:00:00
1838656.5,4438304.5,167,2011-11-12 00:00:00,2011-11-12 00:00:00
1842363.0,4435524.5,168,2001-10-22 00:00:00,2001-11-02 00:00:00
1708465.6,4436914.5,172,2011-09-23 00:00:00,2011-09-26 00:00:00
1733484.5,4437377.5,173,2008-08-22 00:00:00,2008-08-22 00:00:00
1842826.2,4437841.0,174,2005-11-02 00:00:00,2005-11-02 00:00:00
1704295.8,4437377.5,176,2007-07-12 00:00:00,2007-07-13 00:00:00
1865528.6,4434134.5,177,2004-09-28 00:00:00,2004-10-05 00:00:00
1717731.9,4434134.5,178,2007-07-22 00:00:00,2007-07-27 00:00:00
1720511.8,4436451.0,179,2005-08-26 00:00:00,2005-08-26 00:00:00
1721438.4,4435988.0,180,2011-09-01 00:00:00,2011-09-03 00:00:00
1729314.6,4436451.0,181,2003-07-19 00:00:00,2003-07-21 00:00:00
1732557.9,4428111.5,182,2010-08-08 00:00:00,2010-08-20 00:00:00
1836339.9,4436914.5,183,2011-11-16 00:00:00,2011-11-16 00:00:00
1720975.0,4434134.5,185,2001-08-09 00:00:00,2001-08-19 00:00:00
1718658.5,4436451.0,186,2005-09-06 00:00:00,2005-09-06 00:00:00
1718658.5,4434598.0,187,2010-08-20 00:00:00,2010-08-24 00:00:00
1728388.0,4436451.0,188,2007-08-03 00:00:00,2007-08-03 00:00:00
1715878.6,4434598.0,189,2013-09-08 00:00:00,2013-09-13 00:00:00
1733947.8,4436451.0,190,2005-07-17 00:00:00,2005-07-23 00:00:00
1716341.9,4434598.0,192,2010-09-01 00:00:00,2010-09-05 00:00:00
1715415.2,4434598.0,193,2006-08-07 00:00:00,2006-08-07 00:00:00
1715415.2,4435524.5,194,2011-09-22 00:00:00,2011-09-26 00:00:00
1716341.9,4435988.0,195,2013-08-23 00:00:00,2013-08-25 00:00:00
1717731.9,4435061.0,196,2023-09-09 00:00:00,2023-09-10 00:00:00
1726534.8,4435524.5,197,2011-09-26 00:00:00,2011-09-26 00:00:00
1733021.1,4435524.5,200,2004-09-27 00:00:00,2004-09-27 00:00:00
1733021.1,4434134.5,201,2004-09-11 00:00:00,2004-09-17 00:00:00
1865065.2,4435524.5,202,2004-09-11 00:00:00,2004-09-11 00:00:00
1716805.2,4432744.5,208,2001-09-06 00:00:00,2001-09-13 00:00:00
1724681.5,4428111.5,209,2007-07-10 00:00:00,2007-07-23 00:00:00
1726534.8,4435061.0,210,2017-08-19 00:00:00,2017-08-19 00:00:00
1911396.6,4434598.0,214,2016-07-14 00:00:00,2016-07-21 00:00:00
2141199.8,4434134.5,215,2015-08-02 00:00:00,2015-08-02 00:00:00
1724681.5,4430891.5,219,2010-08-18 00:00:00,2010-08-24 00:00:00
1719121.8,4433671.0,220,2008-08-01 00:00:00,2008-08-01 00:00:00
1723754.9,4431354.5,221,2012-08-25 00:00:00,2012-08-29 00:00:00
1725144.9,4434134.5,222,2001-08-12 00:00:00,2001-08-12 00:00:00
1737191.0,4434134.5,223,2005-08-09 00:00:00,2005-08-11 00:00:00
1842363.0,4434134.5,224,2011-11-13 00:00:00,2011-11-13 00:00:00
1895180.6,4434134.5,225,2010-08-27 00:00:00,2010-08-27 00:00:00
1714025.4,4433671.0,227,2018-10-04 00:00:00,2018-10-08 00:00:00
1718195.1,4431354.5,228,2009-08-17 00:00:00,2009-08-22 00:00:00
1719121.8,4432281.5,229,2010-08-16 00:00:00,2010-08-20 00:00:00
1716341.9,4433208.0,230,2011-08-05 00:00:00,2011-08-09 00:00:00
1732557.9,4432281.5,231,2022-03-16 00:00:00,2022-03-23 00:00:00
1719121.8,4432744.5,236,2008-07-20 00:00:00,2008-07-26 00:00:00
1719585.1,4432744.5,237,2005-08-15 00:00:00,2005-08-22 00:00:00
1719585.1,4431818.0,238,2009-08-22 00:00:00,2009-08-28 00:00:00
1711708.8,4431818.0,239,2019-10-11 00:00:00,2019-10-13 00:00:00
1913249.9,4431354.5,240,2016-07-11 00:00:00,2016-07-17 00:00:00
1711245.5,4432744.5,242,2018-10-08 00:00:00,2018-10-09 00:00:00
1712172.1,4431818.0,243,2018-09-30 00:00:00,2018-09-30 00:00:00
1719121.8,4432744.5,244,2010-08-24 00:00:00,2010-08-25 00:00:00
1720048.4,4432744.5,245,2010-08-18 00:00:00,2010-08-18 00:00:00
1723754.9,4432744.5,246,2005-08-20 00:00:00,2005-08-20 00:00:00
1731631.2,4432744.5,247,2011-09-21 00:00:00,2011-09-21 00:00:00
1882207.9,4430891.5,248,2011-07-20 00:00:00,2011-07-21 00:00:00
1726534.8,4428575.0,252,2011-08-02 00:00:00,2011-08-14 00:00:00
1724218.2,4431354.5,253,2005-07-21 00:00:00,2005-08-09 00:00:00
1727461.4,4429964.5,254,2001-08-08 00:00:00,2001-08-19 00:00:00
1731167.9,4432281.5,255,2004-08-27 00:00:00,2004-08-27 00:00:00
1922052.8,4431354.5,259,2008-07-13 00:00:00,2008-07-17 00:00:00
1924369.4,4431818.0,260,2008-08-05 00:00:00,2008-08-05 00:00:00
1711708.8,4431354.5,262,2018-10-09 00:00:00,2018-10-09 00:00:00
1712635.4,4431354.5,263,2018-10-10 00:00:00,2018-10-10 00:00:00
1727924.8,4430891.5,264,2011-08-17 00:00:00,2011-08-22 00:00:00
1727924.8,4430891.5,265,2007-07-29 00:00:00,2007-07-31 00:00:00
1726071.5,4430891.5,266,2017-08-12 00:00:00,2017-08-19 00:00:00
1727461.4,4430891.5,267,2009-08-28 00:00:00,2009-09-03 00:00:00
1726071.5,4429038.0,268,2005-08-15 00:00:00,2005-08-15 00:00:00
1730704.6,4431354.5,269,2010-09-20 00:00:00,2010-09-20 00:00:00
1737654.2,4431354.5,270,2011-08-20 00:00:00,2011-08-21 00:00:00
1713562.0,4430891.5,277,2001-07-05 00:00:00,2001-07-05 00:00:00
1715415.2,4429038.0,278,2010-08-25 00:00:00,2010-08-27 00:00:00
1715878.6,4430891.5,279,2010-09-05 00:00:00,2010-09-05 00:00:00
1725144.9,4430428.0,280,2016-07-19 00:00:00,2016-07-22 00:00:00
1730241.2,4430891.5,281,2011-09-02 00:00:00,2011-09-02 00:00:00
1762673.2,4429964.5,282,2011-08-19 00:00:00,2011-08-27 00:00:00
1925759.2,4428575.0,283,2011-07-18 00:00:00,2011-07-21 00:00:00
1711245.5,4430428.0,289,2018-10-09 00:00:00,2018-10-09 00:00:00
1711708.8,4430428.0,290,2017-09-30 00:00:00,2017-09-30 00:00:00
1717268.5,4428111.5,291,2001-06-22 00:00:00,2001-06-23 00:00:00
1727924.8,4430428.0,292,2001-08-23 00:00:00,2001-08-23 00:00:00
1712635.4,4429964.5,296,2001-09-12 00:00:00,2001-09-15 00:00:00
1713098.8,4429964.5,297,2018-09-25 00:00:00,2018-09-25 00:00:00
1714025.4,4429964.5,298,2010-09-01 00:00:00,2010-09-05 00:00:00
1714025.4,4429501.5,299,2018-09-30 00:00:00,2018-10-11 00:00:00
1716805.2,4429038.0,300,2007-08-31 00:00:00,2007-09-02 00:00:00
1718195.1,4429964.5,301,2008-09-01 00:00:00,2008-09-01 00:00:00
1728388.0,4429964.5,302,2004-09-01 00:00:00,2004-09-07 00:00:00
1729314.6,4429038.0,303,2001-08-10 00:00:00,2001-08-14 00:00:00
1728388.0,4429964.5,304,2011-07-21 00:00:00,2011-07-24 00:00:00
1891010.9,4429038.0,305,2004-08-06 00:00:00,2004-08-09 00:00:00
1715415.2,4429501.5,307,2001-06-22 00:00:00,2001-06-22 00:00:00
1717731.9,4428111.5,308,2001-06-12 00:00:00,2001-06-13 00:00:00
1716805.2,4429501.5,309,2007-09-08 00:00:00,2007-09-08 00:00:00
1719585.1,4428575.0,310,2008-08-26 00:00:00,2008-08-28 00:00:00
1720048.4,4427648.0,311,2010-08-26 00:00:00,2010-09-05 00:00:00
1884987.8,4429501.5,312,2005-10-18 00:00:00,2005-10-18 00:00:00
1716805.2,4429038.0,318,2008-09-20 00:00:00,2008-09-20 00:00:00
1724218.2,4428575.0,319,2010-07-01 00:00:00,2010-07-01 00:00:00
1728851.4,4428575.0,320,2007-07-29 00:00:00,2007-08-01 00:00:00
1728851.4,4429038.0,321,2011-08-03 00:00:00,2011-08-03 00:00:00
1732557.9,4429038.0,322,2022-03-14 00:00:00,2022-03-14 00:00:00
1741360.9,4426721.5,323,2012-08-05 00:00:00,2012-08-09 00:00:00
1739970.9,4429038.0,324,2012-08-24 00:00:00,2012-08-24 00:00:00
1758966.8,4429038.0,325,2017-08-18 00:00:00,2017-08-18 00:00:00
1890547.5,4428575.0,326,2004-08-26 00:00:00,2004-08-26 00:00:00
1716341.9,4426721.5,332,2001-06-22 00:00:00,2001-06-22 00:00:00
1714488.6,4428575.0,333,2011-09-23 00:00:00,2011-09-23 00:00:00
1716341.9,4428575.0,334,2010-09-01 00:00:00,2010-09-01 00:00:00
1721901.6,4427648.0,336,2008-08-25 00:00:00,2008-09-01 00:00:00
1726998.1,4428111.5,337,2004-07-23 00:00:00,2004-07-29 00:00:00
1727924.8,4427648.0,338,2011-08-10 00:00:00,2011-08-29 00:00:00
1730704.6,4428575.0,339,2007-07-31 00:00:00,2007-07-31 00:00:00
1946608.4,4428575.0,340,2008-07-22 00:00:00,2008-07-22 00:00:00
1714488.6,4427185.0,341,2001-06-12 00:00:00,2001-06-12 00:00:00
1838656.5,4427648.0,342,2011-11-13 00:00:00,2011-11-13 00:00:00
1712172.1,4427648.0,345,2011-09-21 00:00:00,2011-09-21 00:00:00
1716341.9,4427648.0,346,2010-08-24 00:00:00,2010-08-30 00:00:00
1725608.1,4426258.0,347,2005-07-17 00:00:00,2005-07-18 00:00:00
1714025.4,4426721.5,351,2001-09-01 00:00:00,2001-09-18 00:00:00
1713098.8,4427185.0,352,2001-09-04 00:00:00,2001-09-04 00:00:00
1723754.9,4424868.5,354,2009-08-19 00:00:00,2009-08-21 00:00:00
1728851.4,4420698.5,355,2010-08-23 00:00:00,2010-08-31 00:00:00
1732557.9,4425331.5,356,2010-08-12 00:00:00,2010-08-25 00:00:00
1714025.4,4426721.5,357,2011-08-31 00:00:00,2011-09-05 00:00:00
1725144.9,4425331.5,359,2008-07-28 00:00:00,2008-08-02 00:00:00
1728388.0,4425795.0,360,2017-09-11 00:00:00,2017-09-13 00:00:00
1735801.0,4426721.5,361,2007-08-22 00:00:00,2007-08-22 00:00:00
1838656.5,4425795.0,362,2005-11-05 00:00:00,2005-11-08 00:00:00
1724218.2,4425331.5,363,2007-07-02 00:00:00,2007-07-04 00:00:00
1713098.8,4423478.5,366,2005-08-30 00:00:00,2005-09-03 00:00:00
1728388.0,4421162.0,367,2007-07-14 00:00:00,2007-07-22 00:00:00
1729314.6,4422551.5,368,2009-08-17 00:00:00,2009-08-26 00:00:00
1728388.0,4422088.5,369,2003-08-14 00:00:00,2003-08-20 00:00:00
1727924.8,4424405.0,370,2022-07-16 00:00:00,2022-07-20 00:00:00
1701515.9,4420235.0,372,2023-07-21 00:00:00,2023-07-29 00:00:00
1714488.6,4422551.5,373,2007-07-18 00:00:00,2007-07-22 00:00:00
1713098.8,4424405.0,374,2009-09-08 00:00:00,2009-09-08 00:00:00
1713562.0,4423941.5,375,2011-08-16 00:00:00,2011-08-18 00:00:00
1714952.0,4423941.5,376,2005-07-23 00:00:00,2005-07-25 00:00:00
1726534.8,4424868.5,377,2011-09-16 00:00:00,2011-09-19 00:00:00
1728851.4,4424405.0,378,2019-09-08 00:00:00,2019-09-12 00:00:00
1728851.4,4423941.5,379,2005-08-07 00:00:00,2005-08-10 00:00:00
1724681.5,4424405.0,381,2008-07-29 00:00:00,2008-07-29 00:00:00
1727924.8,4424405.0,382,2019-08-31 00:00:00,2019-09-04 00:00:00
1838656.5,4424405.0,383,2011-11-16 00:00:00,2011-11-16 00:00:00
1699199.4,4422088.5,384,2011-07-31 00:00:00,2011-08-08 00:00:00
1733021.1,4423478.5,385,2017-08-06 00:00:00,2017-08-07 00:00:00
1733947.8,4423478.5,386,2020-07-30 00:00:00,2020-08-03 00:00:00
1739970.9,4423015.0,387,2017-08-18 00:00:00,2017-08-25 00:00:00
1713098.8,4422551.5,388,2001-08-17 00:00:00,2001-08-21 00:00:00
1719121.8,4416992.0,389,2007-08-21 00:00:00,2007-08-27 00:00:00
1725608.1,4423015.0,390,2009-08-16 00:00:00,2009-08-19 00:00:00
1730241.2,4423015.0,391,2019-08-26 00:00:00,2019-08-29 00:00:00
1728851.4,4422088.5,392,2008-08-07 00:00:00,2008-08-14 00:00:00
1727924.8,4421625.0,393,2016-08-26 00:00:00,2016-08-28 00:00:00
1730241.2,4423478.5,394,2019-08-19 00:00:00,2019-08-19 00:00:00
1714488.6,4422551.5,396,2003-07-23 00:00:00,2003-07-23 00:00:00
1717731.9,4418382.0,397,2009-07-29 00:00:00,2009-08-03 00:00:00
1720048.4,4421625.0,398,2003-07-30 00:00:00,2003-08-07 00:00:00
1724681.5,4421162.0,399,2011-08-14 00:00:00,2011-08-25 00:00:00
1724681.5,4423015.0,400,2003-08-14 00:00:00,2003-08-15 00:00:00
1726071.5,4422551.5,401,2008-08-09 00:00:00,2008-08-12 00:00:00
1730241.2,4422088.5,402,2005-07-24 00:00:00,2005-07-27 00:00:00
1731167.9,4423015.0,403,2003-08-06 00:00:00,2003-08-06 00:00:00
1733947.8,4423015.0,404,2011-08-01 00:00:00,2011-08-01 00:00:00
1734411.1,4422551.5,405,2017-08-02 00:00:00,2017-08-11 00:00:00
1734874.4,4422088.5,406,2003-08-10 00:00:00,2003-08-15 00:00:00
1735337.8,4422551.5,407,2020-08-01 00:00:00,2020-08-02 00:00:00
1778889.1,4422088.5,408,2007-08-21 00:00:00,2007-08-28 00:00:00
1779352.5,4423015.0,409,2007-09-09 00:00:00,2007-09-09 00:00:00
1719121.8,4418845.0,411,2011-08-03 00:00:00,2011-08-10 00:00:00
1722365.0,4422088.5,412,2008-08-05 00:00:00,2008-08-12 00:00:00
1722365.0,4421162.0,413,2003-07-13 00:00:00,2003-07-13 00:00:00
1721901.6,4422088.5,414,2017-09-10 00:00:00,2017-09-12 00:00:00
1726071.5,4422088.5,415,2011-08-05 00:00:00,2011-08-09 00:00:00
1835876.6,4420235.0,416,2012-08-21 00:00:00,2012-08-24 00:00:00
1914176.5,4422551.5,417,2009-09-28 00:00:00,2009-09-28 00:00:00
1720975.0,4416528.5,418,2003-07-10 00:00:00,2003-07-21 00:00:00
1719121.8,4420698.5,419,2005-07-27 00:00:00,2005-08-02 00:00:00
1718658.5,4416065.5,420,2017-07-10 00:00:00,2017-07-18 00:00:00
1722365.0,4422088.5,421,2005-08-13 00:00:00,2005-09-08 00:00:00
1727461.4,4421162.0,422,2019-09-04 00:00:00,2019-09-14 00:00:00
1913713.1,4422088.5,423,2009-09-21 00:00:00,2009-09-21 00:00:00
1722365.0,4421625.0,426,2017-09-04 00:00:00,2017-09-04 00:00:00
1722828.2,4421625.0,427,2009-08-30 00:00:00,2009-08-30 00:00:00
1723291.6,4421625.0,428,2009-08-23 00:00:00,2009-08-23 00:00:00
1724218.2,4421625.0,429,2011-09-07 00:00:00,2011-09-07 00:00:00
1726534.8,4421625.0,430,2008-08-16 00:00:00,2008-08-18 00:00:00
1728851.4,4420698.5,431,2009-08-26 00:00:00,2009-08-28 00:00:00
1730704.6,4419308.5,432,2011-08-17 00:00:00,2011-08-25 00:00:00
1834950.0,4421625.0,433,2012-08-13 00:00:00,2012-08-13 00:00:00
1722365.0,4421162.0,434,2013-09-14 00:00:00,2013-09-14 00:00:00
1724218.2,4419772.0,435,2005-08-19 00:00:00,2005-08-24 00:00:00
1865991.9,4418845.0,436,2014-08-22 00:00:00,2014-08-26 00:00:00
1947998.2,4420698.5,437,2007-06-27 00:00:00,2007-07-04 00:00:00
1720975.0,4420235.0,440,2017-09-12 00:00:00,2017-09-12 00:00:00
1724681.5,4419772.0,441,2003-08-13 00:00:00,2003-08-16 00:00:00
1724218.2,4420235.0,442,2011-09-23 00:00:00,2011-09-23 00:00:00
1735801.0,4419308.5,443,2011-08-19 00:00:00,2011-08-22 00:00:00
1780279.1,4418845.0,444,2011-07-28 00:00:00,2011-08-01 00:00:00
1735801.0,4419308.5,445,2017-08-14 00:00:00,2017-08-20 00:00:00
1711708.8,4418382.0,451,2003-08-27 00:00:00,2003-08-29 00:00:00
1723291.6,4419308.5,452,2007-09-07 00:00:00,2007-09-07 00:00:00
1724218.2,4419308.5,453,2003-08-08 00:00:00,2003-08-08 00:00:00
1726998.1,4415138.5,462,2007-07-16 00:00:00,2007-07-23 00:00:00
1725608.1,4417918.5,463,2003-07-12 00:00:00,2003-07-15 00:00:00
1734874.4,4418382.0,464,2009-08-11 00:00:00,2009-08-20 00:00:00
1735337.8,4418382.0,465,2011-09-21 00:00:00,2011-09-21 00:00:00
1862285.4,4418382.0,466,2014-08-10 00:00:00,2014-08-10 00:00:00
1729314.6,4415138.5,467,2007-07-20 00:00:00,2007-07-20 00:00:00
1713562.0,4417918.5,470,2003-08-27 00:00:00,2003-08-27 00:00:00
1723754.9,4417918.5,471,2005-08-20 00:00:00,2005-08-20 00:00:00
1724681.5,4417918.5,472,2011-08-21 00:00:00,2011-08-23 00:00:00
1724218.2,4417455.5,473,2010-07-29 00:00:00,2010-07-31 00:00:00
1731167.9,4415138.5,474,2008-08-12 00:00:00,2008-08-18 00:00:00
1731167.9,4416528.5,475,2017-07-30 00:00:00,2017-08-03 00:00:00
1735337.8,4417918.5,476,2021-08-02 00:00:00,2021-08-02 00:00:00
1943365.1,4415138.5,477,2007-06-25 00:00:00,2007-07-02 00:00:00
1720511.8,4417455.5,482,2005-07-27 00:00:00,2005-07-28 00:00:00
1726071.5,4416528.5,483,2011-08-03 00:00:00,2011-08-03 00:00:00
1735337.8,4417455.5,484,2008-08-28 00:00:00,2008-08-30 00:00:00
1736264.4,4417455.5,485,2017-08-10 00:00:00,2017-08-13 00:00:00
1925296.0,4416992.0,486,2018-06-09 00:00:00,2018-06-13 00:00:00
1945218.4,4417455.5,487,2007-06-23 00:00:00,2007-06-23 00:00:00
1719585.1,4415138.5,491,2005-08-20 00:00:00,2005-09-01 00:00:00
1729778.0,4415602.0,492,2010-08-15 00:00:00,2010-09-01 00:00:00
